date,寒武纪_688256,贵州茅台_600519,寒武纪_688256_PE,贵州茅台_600519_PE,寒武纪_688256_TR,贵州茅台_600519_TR,海光信息_688041,上海机场_600009,海光信息_688041_PE,上海机场_600009_PE,海光信息_688041_TR,上海机场_600009_TR,中际旭创_300308,招商银行_600036,中际旭创_300308_PE,招商银行_600036_PE,中际旭创_300308_TR,招商银行_600036_TR,工业富联_601138,海天味业_603288,工业富联_601138_PE,海天味业_603288_PE,工业富联_601138_TR,海天味业_603288_TR,宁德时代_300750,中信证券_600030,宁德时代_300750_PE,中信证券_600030_PE,宁德时代_300750_TR,中信证券_600030_TR
2024-03-07,164.76,1683.63,,29.7077,2.6082,0.1719,80.9,34.92,148.9487,91.8318,3.3738,0.5682,164.14,32.0,60.4204,5.5049,4.0481,0.2518,22.61,39.36,20.6381,37.3535,1.3627,0.1572,160.15,20.81,15.9092,15.6667,0.5686,0.7852
2024-03-08,171.18,1671.43,,29.4924,2.3396,0.1764,82.3,34.86,151.5263,91.674,3.1809,0.431,174.99,31.67,64.4143,5.4482,4.8592,0.2138,24.87,39.12,22.701,37.1257,1.4405,0.1087,158.0,20.8,15.6956,15.6592,0.5191,0.4095
2024-03-11,179.71,1694.49,,29.8993,2.9023,0.238,83.81,35.08,154.3064,92.2525,3.1177,0.4188,170.6,31.48,62.7983,5.4155,4.5536,0.358,25.82,40.0,23.5681,37.9609,1.6938,0.1601,180.85,21.19,17.9655,15.9528,1.9599,0.6672
2024-03-12,169.82,1745.0,,30.7905,2.9468,0.4317,80.0,36.05,147.2916,94.8034,3.3618,1.1543,164.85,31.95,60.6817,5.4963,4.8241,0.3729,24.8,42.17,22.6371,40.0202,1.5756,0.3509,185.84,21.4,18.4612,16.1109,1.5961,0.7222
2024-03-13,171.5,1727.45,,30.4809,2.4698,0.211,79.7,36.02,146.7393,94.7245,2.6691,0.5682,165.0,31.52,60.737,5.4224,4.2346,0.2275,24.35,41.73,22.2263,39.6027,2.4807,0.2092,185.18,21.07,18.3956,15.8625,0.8934,0.5591
2024-03-14,172.5,1716.63,,30.2899,2.2612,0.1545,80.75,37.1,148.6725,97.5647,2.3941,1.3342,169.53,31.25,62.4045,5.3759,4.1458,0.2463,22.85,41.22,21.5726,39.1187,2.776,0.1139,183.81,20.8,18.2595,15.6592,0.784,0.5939
2024-03-15,171.45,1717.49,,30.3051,2.0561,0.142,80.7,37.16,148.5804,97.7225,2.4651,0.7474,177.36,31.18,65.2867,5.3639,5.1951,0.2525,23.08,41.0,21.7897,38.9099,1.8065,0.1489,181.0,20.87,17.9804,15.7119,0.911,0.5356
2024-03-18,195.03,1708.26,,30.1422,4.1002,0.2074,83.19,37.65,153.1649,99.011,3.7048,0.6914,179.99,31.13,66.2548,5.3553,4.3979,0.2239,25.01,41.15,23.6118,39.0522,2.1417,0.1478,190.96,21.26,19.0394,16.0055,1.2402,0.9033
2024-03-19,186.41,1708.02,,30.138,2.7592,0.1906,80.65,37.12,148.4884,97.6173,2.4512,0.5216,173.81,30.8,63.9799,5.2985,4.4357,0.2652,25.51,40.71,24.0839,38.6347,1.9115,0.1267,187.25,20.83,18.6695,15.6818,0.6921,0.6375
2024-03-20,185.26,1709.6,,30.1659,2.0134,0.1214,80.19,36.87,147.6415,96.9598,1.753,0.4086,168.96,31.18,62.1946,5.3639,4.2866,0.2415,25.08,40.58,23.6779,38.5113,1.507,0.0917,189.48,20.84,18.8918,15.6893,0.54,0.4218
2024-03-21,180.21,1709.0,,30.1553,2.2283,0.1321,79.22,36.51,145.8555,96.0131,1.8935,0.5427,167.68,31.55,61.7235,5.4275,3.376,0.3135,24.99,40.78,23.5929,38.7011,1.3597,0.1239,189.08,20.83,18.8519,15.6818,0.4816,0.5987
2024-03-22,181.31,1701.35,,30.0203,2.1582,0.2026,80.12,36.4,147.5126,95.7238,2.2468,0.5382,167.68,31.2,61.7235,5.3673,3.0146,0.268,24.43,39.83,23.0642,37.7995,1.3127,0.169,186.51,20.5,18.5957,15.4334,0.4905,0.6741
2024-03-25,182.88,1689.01,,29.8026,2.8229,0.1948,80.5,36.46,148.2122,95.8816,2.8234,0.4139,166.51,31.35,61.2928,5.3931,2.9773,0.2345,23.91,39.63,22.5733,37.6097,1.1796,0.1093,184.8,19.5,18.4252,14.6805,0.4214,1.5833
2024-03-26,172.6,1709.29,,30.1604,2.3392,0.2234,76.29,35.91,140.461,94.4352,2.9357,0.5854,158.5,32.4,58.3443,5.5738,6.2016,0.6032,23.73,41.0,22.4034,38.9099,1.242,0.1561,191.8,19.6,19.1231,14.7558,0.7766,0.6721
2024-03-27,169.17,1701.0,,30.0141,1.7606,0.1442,75.23,35.01,138.5094,92.0684,1.8986,0.6081,154.2,32.3,56.7614,5.5565,3.877,0.3791,22.41,40.05,21.1572,38.0083,1.1981,0.1276,188.0,19.35,18.7443,14.5421,0.5301,0.6051
2024-03-28,178.66,1701.64,,30.0254,2.4784,0.1962,76.79,35.66,141.3816,93.7778,2.0489,0.5388,154.69,32.18,56.9418,5.5359,3.5098,0.3368,23.45,39.58,22.139,37.5623,1.3897,0.2273,188.78,19.31,18.822,14.512,0.5144,0.9123
2024-03-29,173.46,1702.9,,30.0477,2.0196,0.1071,77.26,36.26,142.2469,95.3557,1.2182,0.5341,156.56,32.2,57.6302,5.5393,2.229,0.2492,22.77,39.41,21.497,37.4009,0.8538,0.0718,190.16,19.2,18.9596,14.4293,0.4227,0.763
2024-04-01,174.58,1721.33,,30.3729,1.7362,0.216,78.48,36.65,144.4931,97.6424,1.5023,0.478,163.0,32.64,60.0008,5.615,2.905,0.2764,23.31,39.79,22.0069,37.7616,0.8568,0.1442,197.84,19.41,19.7253,14.5872,0.7064,0.798
2024-04-02,170.88,1713.99,,30.2434,1.4122,0.2026,77.26,36.74,142.2469,97.8822,1.4465,0.5717,162.55,32.55,59.8351,5.5996,2.5934,0.2601,22.9,38.79,21.6198,36.8125,0.7757,0.1764,199.7,19.31,19.9108,14.512,0.6172,0.6058
2024-04-03,162.1,1715.11,,28.8291,2.3112,0.2312,74.5,36.73,137.1653,97.8555,1.9257,0.4445,156.1,32.23,57.4608,5.5445,2.2168,0.2414,21.92,38.55,20.6947,36.5848,0.8918,0.1168,197.65,19.16,19.7064,14.3993,0.6031,0.4671
2024-04-08,158.97,1666.66,,28.0147,1.1909,0.471,74.01,36.22,136.2632,96.4968,1.2027,0.5116,164.56,32.4,60.575,5.5738,3.4556,0.2314,22.0,37.87,20.7702,35.9394,0.617,0.1502,194.6,18.92,19.4023,14.2189,0.4867,0.6375
2024-04-09,157.56,1662.22,,27.9401,1.4028,0.2037,75.79,36.0,139.5404,95.9107,1.3996,0.5675,164.9,32.31,60.7001,5.5583,2.2712,0.1865,21.89,37.94,20.6663,36.0059,0.6919,0.1452,196.0,18.93,19.5419,14.2264,0.3741,0.3948
2024-04-10,150.09,1647.98,,27.7007,1.4791,0.22,73.55,35.93,135.4162,95.7242,1.2091,0.3931,159.5,32.49,58.7124,5.5892,2.2459,0.2443,21.1,37.4,19.9205,35.4934,0.6234,0.1158,192.74,18.41,19.2168,13.8356,0.4612,0.8586
2024-04-11,156.18,1648.0,,27.7011,1.8894,0.1812,74.01,35.96,136.2632,95.8041,1.5018,0.3134,160.15,32.3,58.9517,5.5565,1.9843,0.2151,21.25,36.89,20.0621,35.0094,0.6834,0.1281,192.6,18.34,19.2029,13.783,0.4954,0.5391
2024-04-12,160.2,1634.03,,27.4663,1.7927,0.2129,77.99,35.45,143.5071,94.4454,3.6521,0.4453,169.33,32.12,62.3308,5.5256,4.0969,0.2318,22.26,36.16,21.0156,34.3166,1.2826,0.1742,188.39,17.94,18.7831,13.4824,0.4269,0.9304
2024-04-15,153.61,1672.98,,28.121,1.7951,0.2851,78.66,36.57,144.74,97.4292,2.2348,0.6651,169.5,32.83,62.3934,5.6477,2.3913,0.3707,22.24,36.85,20.9968,34.9714,0.7527,0.1728,197.14,17.74,19.6555,13.3321,0.7843,1.5828
2024-04-16,144.9,1670.0,,28.0709,1.8344,0.2091,77.85,36.41,143.2495,97.003,1.6545,0.7175,166.36,32.75,61.2376,5.634,2.5051,0.3595,21.81,36.54,20.5908,34.6772,0.6271,0.2057,197.15,17.63,19.3549,13.2494,0.7092,1.099
2024-04-17,150.1,1667.0,,28.0204,2.0694,0.1976,80.04,36.83,147.2793,98.1219,2.2308,0.4919,174.61,33.3,64.2744,5.7286,2.8597,0.4597,22.5,37.27,21.2422,35.37,1.033,0.1595,195.99,18.1,19.241,13.6027,0.5551,1.0605
2024-04-18,150.1,1670.78,,28.084,1.9171,0.2115,79.3,36.78,145.9176,97.9887,1.9141,0.5914,173.38,33.65,63.8217,5.7888,2.1879,0.4879,22.9,37.68,21.6199,35.7591,1.1729,0.1932,195.56,18.21,19.1988,13.6853,0.5017,1.1871
2024-04-19,141.41,1646.64,,27.6782,1.684,0.1871,75.5,36.3,138.9253,96.7099,1.9689,0.4977,170.7,33.62,62.8351,5.7836,2.8596,0.262,22.05,37.19,20.8174,35.2941,0.9508,0.1303,190.8,18.13,18.7315,13.6252,0.4748,0.6882
2024-04-22,138.25,1675.06,,28.1559,1.5746,0.2384,73.35,36.78,134.9692,97.9887,1.796,0.4419,158.36,33.34,43.3485,5.7355,4.665,0.2945,20.84,38.0,19.675,36.0628,0.8688,0.1639,190.6,18.28,18.7118,13.7379,0.3877,0.6859
2024-04-23,139.24,1692.28,,28.4454,1.0373,0.1989,71.62,36.45,131.7859,97.1095,1.4831,0.4722,157.51,33.38,43.1158,5.7423,3.2153,0.2484,20.59,37.97,19.439,36.0343,0.5246,0.1132,189.93,18.27,18.6461,13.7304,0.2853,0.5856
2024-04-24,153.19,1693.6,,28.4676,2.3421,0.136,75.29,36.48,138.5389,97.1895,2.0789,0.3862,168.27,33.46,46.0612,5.7561,3.6887,0.2149,22.24,37.71,20.9968,35.7876,1.1281,0.1063,189.6,18.27,18.6137,13.7304,0.3891,0.4826
2024-04-25,150.0,1693.04,,28.4581,1.0867,0.1152,74.7,36.99,137.4533,98.5482,1.0139,0.6285,164.15,34.4,44.9334,5.9178,2.2273,0.4457,22.19,38.06,20.9496,36.1198,0.6047,0.1135,193.2,18.18,18.9671,13.6628,0.4215,0.4546
2024-04-26,161.99,1709.43,,28.7336,2.3002,0.2467,79.16,37.5,140.2054,99.9069,2.6767,0.7434,184.86,34.48,50.6024,5.9316,5.4318,0.4629,24.41,38.84,23.0455,36.86,1.7784,0.1843,198.48,19.16,19.4854,14.3993,0.5774,1.9845
2024-04-29,171.01,1704.0,,27.4415,2.6914,0.329,79.92,37.63,141.5515,100.2533,2.3126,0.945,187.7,34.88,51.3798,6.0004,3.3367,0.3966,24.52,39.57,23.1493,37.7419,1.2941,0.268,209.63,19.38,20.5801,14.9114,1.1262,1.6598
2024-04-30,171.39,1705.0,,27.4576,1.8552,0.2449,79.25,37.64,140.3648,66.0013,1.3719,1.1934,186.31,34.31,50.9993,5.9332,2.2164,0.4208,24.5,39.26,22.0245,37.4462,1.1623,0.1436,202.6,19.01,19.8899,14.6267,0.5503,0.8995
2024-05-06,164.72,1760.2,,28.3466,2.0488,0.4769,79.24,37.46,140.3471,65.6857,1.2889,0.9022,183.22,34.88,50.1535,6.0317,2.6546,0.4851,24.82,39.68,22.3122,37.8468,0.8647,0.2022,206.98,19.21,20.3199,14.7806,0.6958,0.9487
2024-05-07,160.4,1770.0,,28.5044,1.9422,0.1984,76.58,37.3,135.6358,65.4051,2.213,0.618,176.79,34.87,48.3934,6.03,4.1234,0.2297,25.38,39.73,22.8156,37.8945,1.2146,0.1482,206.88,19.12,20.3101,14.7114,0.3384,0.5805
2024-05-08,160.2,1763.97,,28.4073,1.3189,0.1176,76.36,37.17,135.2462,65.1772,1.3015,0.3116,174.8,34.57,47.8486,5.9781,2.1468,0.2001,24.46,39.09,21.9885,37.2841,0.7118,0.1332,203.23,18.78,19.9518,14.4498,0.3192,0.6889
2024-05-09,178.11,1756.0,,28.2789,3.3021,0.1782,76.56,37.19,135.6004,65.2122,1.8196,0.4005,173.18,34.84,47.4052,6.0248,2.4325,0.2484,24.22,38.93,21.7728,37.1315,0.7227,0.1756,209.4,18.91,20.5575,14.5498,0.5628,0.6534
2024-05-10,170.36,1738.98,,28.0048,2.0713,0.2086,72.9,36.99,129.1179,64.8615,2.1853,0.4372,171.2,35.62,46.8632,6.1597,2.0472,0.4558,23.92,38.85,21.5031,37.0552,0.4914,0.1255,203.5,19.06,19.9783,14.6652,0.5854,0.7969
2024-05-13,166.25,1706.0,,27.4737,1.2853,0.2998,72.02,36.94,127.5593,64.7739,1.7651,0.3791,171.55,35.91,46.959,6.2099,2.2263,0.3625,24.0,38.64,21.575,36.8549,0.5103,0.1128,199.35,18.98,19.5709,14.6037,0.5699,0.7163
2024-05-14,169.96,1701.98,,27.409,2.0237,0.1694,71.7,36.84,126.9925,64.5985,1.563,0.2987,165.43,35.34,45.2838,6.1113,2.8678,0.3334,23.8,38.3,21.3952,36.5306,0.5782,0.1515,199.01,19.01,19.5375,14.6267,0.2746,0.5886
2024-05-15,174.05,1700.0,,27.3771,2.0742,0.1253,71.18,36.3,126.0715,63.6516,1.1062,0.529,166.77,35.05,45.6506,6.0611,2.059,0.3272,24.3,37.9,21.8447,36.1491,0.7184,0.0969,197.89,18.75,19.4275,14.4267,0.3357,0.681
2024-05-16,181.66,1704.5,,27.4496,2.4056,0.2363,72.54,35.75,128.4803,62.6872,2.1967,0.6889,170.5,36.25,46.6716,6.2686,2.9048,0.6261,25.58,37.5,22.9954,35.7675,1.2158,0.178,199.67,18.78,19.6023,14.4498,0.3948,0.5323
2024-05-17,190.83,1715.0,,27.6187,2.3736,0.2302,73.87,36.39,130.836,63.8095,1.9809,0.5557,170.58,36.85,46.7138,6.3724,2.4907,0.4445,25.7,38.0,23.1032,36.2444,0.6995,0.1852,203.0,19.19,19.9292,14.7652,0.4749,0.8887
2024-05-20,195.93,1709.0,,27.522,2.7204,0.2502,73.87,36.8,130.836,64.5284,1.5814,0.5852,176.86,36.38,48.4336,6.2911,3.0308,0.4432,26.22,38.35,23.5707,36.5783,0.8648,0.2339,203.45,19.29,19.9734,14.8422,0.5114,1.1662
2024-05-21,187.0,1705.0,,27.4576,2.2349,0.1297,72.02,36.24,127.5593,63.5464,1.4343,0.4674,177.43,36.24,48.5897,6.2669,1.6646,0.2162,25.72,38.96,23.1212,37.1601,0.5632,0.1473,201.56,19.24,19.7878,14.8037,0.3157,0.4974
2024-05-22,188.99,1697.71,,27.3402,1.5436,0.1615,72.51,36.44,128.4272,63.8971,1.4215,0.2784,173.17,36.06,47.4231,6.2358,1.7441,0.3221,25.43,37.91,22.8605,36.1586,0.4975,0.2429,204.89,19.31,20.1147,14.8576,0.6479,0.5673
2024-05-23,183.7,1692.01,,27.2484,1.5748,0.1503,71.32,35.79,126.3195,62.7574,1.1768,0.4293,173.79,35.5,47.5929,6.139,2.7731,0.4482,25.62,37.09,23.0313,35.3765,0.9168,0.1976,204.34,18.87,20.0607,14.519,0.4533,0.7594
2024-05-24,171.9,1677.08,,27.008,2.6731,0.1609,67.68,35.73,119.8724,62.6521,2.2728,0.3311,165.39,34.74,45.4257,6.0075,3.4138,0.422,24.15,36.01,21.7099,34.3464,1.0341,0.3214,200.98,18.59,19.7309,14.3036,0.3982,0.6391
2024-05-27,175.99,1670.12,,26.8959,2.356,0.1998,70.66,35.78,125.1505,62.7398,2.0412,0.2368,168.39,35.14,46.2497,6.0767,2.0826,0.2768,24.86,36.21,22.3481,34.5371,0.7391,0.2069,200.01,18.73,19.6357,14.4113,0.4201,0.5135
2024-05-28,172.25,1664.64,,26.8077,1.9424,0.1872,70.38,35.18,124.6546,61.6877,1.8899,0.4207,161.01,34.83,44.2227,6.0231,3.0855,0.2308,24.12,35.81,21.6829,34.1556,0.4969,0.1322,197.8,18.62,19.4187,14.3267,0.3258,0.4143
2024-05-29,172.0,1674.0,,26.9584,1.3852,0.1564,69.54,35.23,123.1668,61.7754,1.225,0.2668,161.0,34.57,44.22,5.9781,1.9697,0.238,24.21,36.0,21.7638,34.3368,0.4551,0.1041,198.79,18.65,19.5159,14.3497,0.3425,0.3341
2024-05-30,172.53,1649.0,,26.5558,1.2577,0.2564,69.51,35.14,123.1137,61.6176,1.2488,0.2322,159.97,34.34,43.9371,5.9384,1.367,0.2711,23.94,36.12,21.5211,34.4513,0.358,0.1359,199.35,18.56,19.5709,14.2805,0.3282,0.4183
2024-05-31,174.79,1648.45,,26.5469,1.7061,0.174,71.3,34.75,126.2841,60.9337,1.4022,0.4956,157.27,34.28,43.1955,5.928,1.8654,0.2467,22.91,35.8,20.5951,34.1461,0.7014,0.1414,197.76,18.62,19.4148,14.3267,0.3545,0.4571
2024-06-03,180.99,1639.39,,26.401,1.7998,0.2409,71.11,34.57,125.9475,60.6181,1.458,0.4695,168.35,34.15,46.2387,5.9055,3.5561,0.2948,23.87,35.6,21.4581,33.9553,0.7845,0.1499,202.5,18.43,19.8801,14.1805,0.4806,0.5155
2024-06-04,179.57,1653.2,,26.6234,1.1418,0.1659,71.54,34.49,126.7091,60.4778,1.1055,0.4752,173.0,34.54,47.5159,5.9729,2.5498,0.2588,23.79,36.03,21.3862,34.3654,0.414,0.1358,205.97,18.56,20.2208,14.2805,0.4548,0.428
2024-06-05,180.1,1644.0,,26.4753,1.39,0.1517,70.87,34.63,125.5225,60.7233,1.1235,0.3886,166.96,33.99,45.8569,5.8778,1.7598,0.335,23.7,36.02,21.3053,34.3559,0.3695,0.1135,204.12,18.54,20.0391,14.2651,0.3024,0.3971
2024-06-06,173.37,1639.81,,26.4078,2.0802,0.2039,69.3,34.1,122.7417,59.794,1.6627,0.4174,125.42,34.0,47.945,5.8796,3.6336,0.3283,26.07,35.74,23.4359,34.0888,1.5021,0.1431,204.79,18.49,20.1049,14.2266,0.3187,0.5211
2024-06-07,181.0,1619.18,,26.0756,1.9895,0.2669,68.14,34.2,120.6872,59.9693,1.583,0.5659,119.51,33.99,45.6858,5.8778,2.8315,0.3288,24.53,35.46,22.0515,33.8218,1.4908,0.1407,193.2,18.38,18.9671,14.142,1.3271,0.5029
2024-06-11,190.41,1569.0,,25.2675,2.3895,0.5592,71.42,34.27,126.4966,60.0921,2.0032,0.2685,119.01,33.36,45.4946,5.7689,1.7902,0.3347,24.21,35.35,21.7638,33.7169,0.8119,0.1091,188.77,18.34,18.5322,14.1112,1.0802,0.3983
2024-06-12,189.8,1571.68,,25.3106,1.2814,0.2641,70.94,33.8,125.6464,59.2679,1.3119,0.4255,119.21,33.09,45.5711,5.7222,1.4901,0.2479,24.37,35.53,21.9076,33.8885,0.9752,0.1202,185.6,18.28,18.221,14.0651,0.5215,0.3659
2024-06-13,195.53,1555.01,,25.0422,2.2751,0.2881,71.94,33.19,127.4176,58.1983,2.0211,0.595,123.7,32.82,47.2875,5.6755,2.7454,0.2667,25.9,35.41,23.283,33.7741,1.2009,0.104,185.18,18.26,18.1797,14.0497,0.5679,0.4061
2024-06-14,200.01,1555.0,,25.042,1.9718,0.4738,73.14,33.38,129.543,58.5315,2.135,0.4056,138.3,33.81,52.8687,5.8467,5.2601,0.4807,27.23,35.94,24.4786,34.2796,1.1518,0.1877,184.89,18.63,18.1513,14.3344,0.9547,1.066
2024-06-17,210.99,1541.5,,24.8246,2.5497,0.3846,73.56,33.52,130.2869,58.7769,1.8969,0.2659,142.51,33.73,54.4781,5.8329,3.3904,0.2219,27.51,35.96,24.7304,34.2987,1.0305,0.1209,188.2,18.66,18.4762,14.3574,0.6914,0.5247
2024-06-18,209.1,1521.5,,24.5025,2.0562,0.3284,74.63,34.13,132.182,59.8466,2.0771,0.3742,146.91,33.71,56.1601,5.8294,3.0884,0.2199,28.62,36.02,25.7282,34.3559,1.0356,0.1218,190.33,18.71,18.6853,14.3959,0.4019,0.5056
2024-06-19,217.31,1501.0,,24.1724,2.3392,0.3285,75.32,33.75,133.4041,59.1802,1.6123,0.2416,146.0,34.15,55.8123,5.9055,2.2086,0.284,28.47,35.02,25.5934,33.4021,0.7171,0.1092,189.01,18.53,18.5548,14.2574,0.2761,0.4077
2024-06-20,214.74,1500.1,,24.1579,1.9195,0.1967,74.9,33.03,132.6603,57.9177,1.7491,0.2914,144.7,34.01,55.3153,5.8813,1.8678,0.1903,28.61,34.67,25.7192,33.0683,0.5261,0.1097,187.99,18.38,18.4546,14.142,0.2969,0.3723
2024-06-21,215.29,1471.0,,23.6893,1.5838,0.3448,76.74,32.7,135.9192,57.3391,2.7009,0.4453,143.0,33.7,54.6654,5.8277,2.1238,0.254,28.47,34.35,25.5934,32.7631,0.6208,0.1938,185.16,18.44,18.1768,14.1882,0.4742,0.5315
2024-06-24,206.31,1476.55,,23.7786,1.9895,0.5082,73.62,32.33,130.3932,56.6903,1.9287,0.3844,140.21,34.07,53.5989,5.8917,1.8339,0.3357,27.55,35.38,24.7663,33.7455,0.5711,0.3068,186.98,18.42,18.3555,14.1728,0.4631,0.4573
2024-06-25,197.2,1486.65,,23.9413,2.1724,0.3351,71.16,32.02,126.0361,56.1467,1.9059,0.3962,134.9,34.3,51.569,5.9314,2.3706,0.3094,26.44,35.26,23.7685,33.631,0.6632,0.16,186.32,18.12,18.2907,13.942,0.3701,0.6591
2024-06-26,202.97,1489.22,,23.9827,1.9213,0.2354,72.65,32.32,128.6751,56.6728,1.5842,0.3191,140.0,34.06,53.5186,5.8899,2.3867,0.2194,27.17,34.93,24.4247,33.3163,0.6032,0.1935,185.51,18.4,18.2112,14.1574,0.2691,0.4488
2024-06-27,198.61,1490.49,,24.0031,1.2596,0.2613,71.05,32.0,125.8413,56.1116,1.1313,0.2249,136.14,34.26,52.043,5.9245,1.5512,0.2691,26.81,34.88,24.1011,33.2686,0.5321,0.1491,185.0,18.4,18.1611,14.1574,0.3249,0.4764
2024-06-28,198.67,1467.39,,23.6311,1.7662,0.3071,70.32,32.25,124.5483,56.55,1.1289,0.3344,137.88,34.19,52.7082,5.9124,2.0459,0.2549,27.4,34.47,24.6315,32.8775,0.5791,0.1562,180.03,18.23,17.6732,14.0266,0.4986,0.6223
2024-07-01,204.84,1440.38,,23.1961,1.5145,0.256,70.47,32.58,124.814,57.1287,0.9989,0.3052,144.9,34.36,55.3918,5.9418,2.6574,0.2289,28.0,34.4,25.1708,32.8108,0.5062,0.1209,176.07,18.2,17.2845,14.0035,0.6931,0.4102
2024-07-02,197.0,1490.7,,24.0065,1.5976,0.4128,71.04,32.7,125.8236,57.3391,1.0063,0.323,145.61,35.08,55.6632,6.0663,2.0504,0.4211,27.36,34.15,24.5955,32.5723,0.4541,0.1563,176.08,18.19,17.2854,13.9958,0.3701,0.3521
2024-07-03,195.5,1500.0,,24.1563,1.6739,0.2513,71.2,33.59,126.1069,58.8997,1.0501,0.7897,143.5,34.46,54.8566,5.9591,1.355,0.3351,27.38,34.15,24.6178,32.5723,0.3727,0.133,179.5,18.38,17.6212,14.142,0.4161,0.3821
2024-07-04,193.46,1485.74,,23.9266,0.9449,0.1941,68.92,33.0,122.0687,57.8651,1.2455,0.4815,143.01,34.71,54.6693,6.0023,1.5485,0.3378,27.27,34.22,24.5189,32.6391,0.3981,0.1826,179.6,18.04,17.631,13.8804,0.3039,0.4576
2024-07-05,192.8,1453.0,,23.3994,1.2749,0.3091,71.5,32.92,126.6383,57.7248,1.9781,0.3651,141.5,33.88,54.092,5.8588,1.6168,0.4691,27.08,33.71,24.3481,32.1526,0.4438,0.1795,177.62,17.81,17.4366,13.7034,0.3472,0.6922
2024-07-08,192.5,1420.0,,22.8679,1.0161,0.3147,70.98,32.46,125.7173,56.9182,0.999,0.305,144.39,33.99,55.1968,5.8778,1.8267,0.2645,26.96,33.34,24.2402,31.7997,0.3219,0.1218,175.91,17.5,17.2688,13.4649,0.2775,0.5298
2024-07-09,207.34,1438.03,,23.1583,1.9243,0.2676,73.11,33.8,129.4899,59.2679,1.8117,0.8948,154.33,34.47,58.9966,5.9608,2.7791,0.3011,29.0,33.84,26.0744,32.2766,0.8031,0.1629,175.77,17.86,17.255,13.7419,0.4222,0.5643
2024-07-10,211.14,1437.59,,23.1512,1.3869,0.1892,72.82,33.97,128.9762,59.566,1.1136,0.6013,157.53,34.68,60.2199,5.9971,2.1183,0.3521,28.95,34.13,26.0295,32.5532,0.5163,0.1553,173.05,18.17,16.988,13.9804,0.4563,0.8072
2024-07-11,201.65,1462.09,,23.5458,1.961,0.231,72.99,34.58,129.2773,60.6356,1.6572,0.6395,153.26,32.9,58.5876,5.6893,2.6068,0.355,28.76,34.59,25.8586,32.992,0.6465,0.1811,177.01,18.32,17.3767,14.0958,0.5343,0.4911
2024-07-12,199.4,1478.82,,23.8152,1.0053,0.1862,70.59,34.62,125.0265,60.7058,1.6323,0.4615,150.12,34.0,57.3872,5.8796,1.7954,0.458,27.26,34.64,24.51,33.0397,0.6508,0.1154,179.8,18.36,17.6506,14.1266,0.502,0.3186
2024-07-15,208.2,1474.9,,23.7521,1.5559,0.1527,72.0,34.48,127.5239,60.4603,1.6386,0.3419,149.58,33.78,57.1808,5.8415,1.6079,0.2301,26.96,34.34,24.2402,32.7535,0.4265,0.0947,178.12,18.46,17.4857,14.2036,0.2945,0.4701
2024-07-16,249.84,1476.0,,23.7698,4.6346,0.1617,77.84,34.61,137.8675,60.6882,3.8335,0.3268,148.12,33.79,56.6227,5.8432,2.2594,0.2209,27.46,34.25,24.6898,32.6677,0.6385,0.122,179.3,18.73,17.6015,14.4113,0.3889,0.7473
2024-07-17,247.94,1501.4,,24.1788,2.9168,0.2731,76.62,35.15,135.7067,61.6351,2.2499,0.6527,141.71,34.07,54.1723,5.8917,2.5985,0.2802,25.95,35.1,23.3321,33.4784,0.685,0.2325,180.89,18.85,17.7576,14.5036,0.4773,0.737
2024-07-18,254.0,1497.51,,24.1162,3.6612,0.2298,75.36,35.05,133.475,61.4598,2.4066,0.4782,140.0,34.09,53.5186,5.8951,3.0286,0.2902,25.41,35.78,22.8466,34.127,0.8071,0.2681,188.35,18.97,18.49,14.596,0.8215,0.7778
2024-07-19,268.4,1525.62,,24.5689,3.717,0.31,78.22,35.62,138.5405,62.4593,3.1746,0.6801,134.98,34.25,51.5996,5.9228,2.0137,0.3927,24.66,36.27,22.1722,34.5944,0.5827,0.2403,189.44,19.39,18.597,14.9191,0.5353,1.3998
2024-07-22,265.22,1499.0,,24.1402,2.4861,0.2272,78.66,35.69,139.3198,62.582,2.388,0.594,134.6,33.34,51.4543,5.7654,1.8488,0.3918,24.91,35.7,22.397,34.0507,0.5251,0.1799,189.52,20.19,18.6048,15.5347,0.4408,3.2591
2024-07-23,248.46,1455.0,,23.4316,2.9198,0.2463,75.3,35.16,133.3687,61.6527,1.8934,0.4788,130.92,33.34,50.0475,5.7654,1.8169,0.2612,24.54,34.42,22.0644,32.8298,0.498,0.1812,186.2,19.2,18.2789,14.7729,0.3056,2.2621
2024-07-24,261.25,1440.02,,23.1903,3.1413,0.192,75.44,34.81,133.6167,61.0389,1.6733,0.4931,130.34,33.18,49.8258,5.7378,1.9834,0.2339,24.3,33.97,21.8486,32.4006,0.445,0.1367,186.32,18.88,18.2907,14.5267,0.3715,1.485
2024-07-25,255.8,1430.49,,23.0369,2.0688,0.2257,74.8,35.27,132.4831,61.8455,1.422,0.4283,122.27,32.83,46.7409,5.6772,3.0792,0.3694,23.2,34.25,20.8595,32.6677,0.6777,0.1287,187.73,19.02,18.4291,14.6344,0.5288,1.1492
2024-07-26,250.73,1422.19,,22.9032,1.9502,0.2576,74.31,35.08,131.6153,61.5124,1.2174,0.3684,124.25,32.37,47.4978,5.5977,2.0144,0.2916,23.5,34.33,21.1293,32.744,0.433,0.1183,189.35,19.26,18.5881,14.8191,0.5995,0.9979
